permno,date,month,ret,shrout,altprc,exchcd,siccd,mktcap,mktcap_lag,exchange,industry,ret_excess,gvkey,month:1,dp,dy,ep,de,svar,bm,ntis,tbl,lty,ltr,tms,dfy,infl,month:2,mkt_excess,smb,hml,rf
10071,1992-07-31T00:00:00,1992-07-01T00:00:00,-0.0459259264171124,15546000.0,16.0,1,6211,248.736,262.33875,NYSE,Finance,-0.0490259264171123,012261,1992-07-01T00:00:00,-3.53697749284153,0.00202716469176911,-3.19490849580143,-0.342068997040103,0.000897463,0.3833486997,0.0414947919,0.0321,0.0726,0.0398,0.0405,0.00770000000000001,0.0021398003,1992-07-01T00:00:00,0.0377,-0.0047,-0.0056,0.0031
10071,1992-08-31T00:00:00,1992-08-01T00:00:00,0.0078125,15546000.0,16.125,1,6211,250.67925,248.736,NYSE,Finance,0.0052125,012261,1992-08-01T00:00:00,-3.51066424856366,0.00202306360725357,-3.15180898317332,-0.358855265390346,0.0003695474,0.3994050369,0.0430499562,0.0313,0.0725,0.0067,0.0412,0.00699999999999999,0.0028469751,1992-08-01T00:00:00,-0.0238,-0.0013,-0.011,0.0026
10071,1992-09-30T00:00:00,1992-09-01T00:00:00,-0.0310077518224716,15426000.0,15.625,1,6211,241.03125,250.67925,NYSE,Finance,-0.0336077518224716,012261,1992-09-01T00:00:00,-3.51770968363531,0.00201897908275717,-3.14241133448799,-0.375298349147324,0.0008722412,0.3976569721,0.0411377823,0.0291,0.071,0.0185,0.0419,0.00699999999999999,0.0028388928,1992-09-01T00:00:00,0.0119,0.0054,-0.0026,0.0026
10071,1992-10-30T00:00:00,1992-10-01T00:00:00,0.224000006914139,15426000.0,19.0,1,6211,293.094,241.03125,NYSE,Finance,0.221700006914139,012261,1992-10-01T00:00:00,-3.52008001133237,-0.00026627183283745,-3.12529986637045,-0.394780144961913,0.0009441448,0.4032511778,0.0410960987,0.0286,0.0741,-0.0198,0.0455,0.00850000000000001,0.0035385704,1992-10-01T00:00:00,0.0102,0.0209,-0.0198,0.0023
10071,1992-11-30T00:00:00,1992-11-01T00:00:00,0.0526315793395042,15426000.0,20.0,1,6211,308.52,293.094,NYSE,Finance,0.0503315793395042,012261,1992-11-01T00:00:00,-3.55016734672068,-0.000274414852408089,-3.13625954871231,-0.413907798008368,0.0005080947,0.3936264585,0.0379866517,0.0313,0.0748,0.001,0.0435,0.0086,0.0014104372,1992-11-01T00:00:00,0.0413,0.0376,-0.0135,0.0023
10071,1992-12-31T00:00:00,1992-12-01T00:00:00,0.0,14943000.0,20.0,1,6211,298.86,308.52,NYSE,Finance,-0.0028,012261,1992-12-01T00:00:00,-3.56049082149087,-0.000266415860585401,-3.12781224669454,-0.432678574796333,0.0004715523,0.3941096142,0.0388286878,0.0322,0.0726,0.0246,0.0404,0.0083,-0.0007042254,1992-12-01T00:00:00,0.0153,0.0169,0.0262,0.0028
10071,1993-01-29T00:00:00,1993-01-01T00:00:00,0.162499994039535,14943000.0,23.25,1,6211,347.42475,298.86,NYSE,Finance,0.160199994039535,012261,1993-01-01T00:00:00,-3.56498802299082,0.00252406257876858,-3.12182265848577,-0.443165364505057,0.0003488508,0.3930481045,0.0417538423,0.03,0.0725,0.028,0.0425,0.0076,0.0049330514,1993-01-01T00:00:00,0.0093,0.0189,0.0594,0.0023
10071,1993-02-26T00:00:00,1993-02-01T00:00:00,-0.0268817208707333,14943000.0,22.5,1,6211,336.2175,347.42475,NYSE,Finance,-0.0290817208707333,012261,1993-02-01T00:00:00,-3.57289132327726,0.00252574136845896,-3.11940795820936,-0.453483365067899,0.0011468965,0.3859601969,0.0407281702,0.0293,0.0698,0.0354,0.0405,0.0068,0.0035063114,1993-02-01T00:00:00,0.0012,-0.0348,0.0642,0.0022
10071,1993-03-31T00:00:00,1993-03-01T00:00:00,0.0222222227603197,14943000.0,23.0,1,6211,343.689,336.2175,NYSE,Finance,0.0197222227603197,012261,1993-03-01T00:00:00,-3.58890459316654,0.00251136463716684,-3.12525172283553,-0.46365287033101,0.001004725,0.3336135264,0.0371064145,0.0295,0.0702,0.0021,0.0407,0.0057,0.0034940601,1993-03-01T00:00:00,0.023,0.0024,0.0118,0.0025
10071,1993-04-30T00:00:00,1993-04-01T00:00:00,-0.0923913046717644,14943000.0,20.875,1,6211,311.935125,343.689,NYSE,Finance,-0.0947913046717644,012261,1993-04-01T00:00:00,-3.56198193462992,0.00117728573184728,-3.10811181948652,-0.453870115143403,0.001004785,0.334349806,0.0398126855,0.0287,0.0701,0.0072,0.0414,0.0068,0.0027855153,1993-04-01T00:00:00,-0.0305,-0.0067,0.0249,0.0024
10071,1993-05-28T00:00:00,1993-05-01T00:00:00,0.0838323384523392,14943000.0,22.5,1,6211,336.2175,311.935125,NYSE,Finance,0.0816323384523392,012261,1993-05-01T00:00:00,-3.58327729191808,0.00116790670022748,-3.13925525030617,-0.444022041611909,0.0008173082,0.3248824215,0.0402546288,0.0296,0.0701,0.0047,0.0405,0.0078,0.0013888889,1993-05-01T00:00:00,0.0289,0.0204,-0.0342,0.0022
10071,1993-06-30T00:00:00,1993-06-01T00:00:00,0.0555555559694767,15195000.0,23.75,1,6211,360.88125,336.2175,NYSE,Finance,0.0530555559694767,012261,1993-06-01T00:00:00,-3.58285771392411,0.00117452962410347,-3.14876637428576,-0.434091339638344,0.0005738514,0.3259312476,0.0411540214,0.0307,0.0668,0.0449,0.0361,0.00739999999999999,0.0013869626,1993-06-01T00:00:00,0.0031,-0.0029,0.0275,0.0025
10071,1993-07-30T00:00:00,1993-07-01T00:00:00,-0.0263157896697521,15195000.0,23.125,1,6211,351.384375,360.88125,NYSE,Finance,-0.0287157896697521,012261,1993-07-01T00:00:00,-3.57762022969084,-0.000103814379981859,-3.12497247624172,-0.452647753449121,0.0006089625,0.3237770308,0.0410077869,0.0304,0.0656,0.0191,0.0352,0.0076,0.0,1993-07-01T00:00:00,-0.0034,0.0096,0.0285,0.0024
10071,1993-08-31T00:00:00,1993-08-01T00:00:00,0.190270274877548,15195000.0,27.375,1,6211,415.963125,351.384375,NYSE,Finance,0.187770274877548,012261,1993-08-01T00:00:00,-3.61158449941997,-0.000111812155695112,-3.14070667271361,-0.47087782670636,0.0002815688,0.3138649833,0.0401929369,0.0302,0.0623,0.0434,0.0321,0.00749999999999999,0.0027700831,1993-08-01T00:00:00,0.0371,0.0013,0.0013,0.0025
10071,1993-09-30T00:00:00,1993-09-01T00:00:00,0.077625572681427,15474000.0,29.5,1,6211,456.483,415.963125,NYSE,Finance,0.075025572681427,012261,1993-09-01T00:00:00,-3.60165020270626,-0.000103836768693188,-3.11287271616203,-0.488777486544228,0.0004706748,0.3223518215,0.0418407109,0.0295,0.0627,0.0005,0.0332,0.0068,0.0020718232,1993-09-01T00:00:00,-0.0012,0.0304,-0.0031,0.0026
10071,1993-10-29T00:00:00,1993-10-01T00:00:00,-0.100847460329533,15474000.0,26.375,1,6211,408.12675,456.483,NYSE,Finance,-0.103047460329533,012261,1993-10-01T00:00:00,-3.61931702223726,0.00154046954912523,-3.10819794082037,-0.511119081416895,0.0003142271,0.3113628329,0.0403671364,0.0302,0.0623,0.0096,0.0321,0.0064,0.0041350793,1993-10-01T00:00:00,0.0141,0.0203,-0.0276,0.0022
10071,1993-11-30T00:00:00,1993-11-01T00:00:00,-0.0426540300250053,15949000.0,25.25,1,6211,402.71225,408.12675,NYSE,Finance,-0.0451540300250053,012261,1993-11-01T00:00:00,-3.60477621903785,0.00154606342559305,-3.07187353776067,-0.532902681277179,0.0005763517,0.3110794108,0.0438375603,0.031,0.0651,-0.0259,0.0341,0.0073,0.0006863418,1993-11-01T00:00:00,-0.0189,-0.0125,-0.0074,0.0025
10071,1993-12-31T00:00:00,1993-12-01T00:00:00,-0.0148514853790402,15949000.0,24.875,1,6211,396.731375,402.71225,NYSE,Finance,-0.0171514853790402,012261,1993-12-01T00:00:00,-3.61328108434195,0.00153572581277484,-3.0591209218722,-0.554160162469753,0.0002696821,0.3052672229,0.0457268699,0.0306,0.0654,0.002,0.0348,0.0076,0.0,1993-12-01T00:00:00,0.0165,0.0123,0.0032,0.0023
10071,1994-01-31T00:00:00,1994-01-01T00:00:00,0.125628143548966,15949000.0,28.0,1,6211,446.572,396.731375,NYSE,Finance,0.123128143548966,012261,1994-01-01T00:00:00,-3.64182802927731,0.00343687955631244,-3.07869689013908,-0.56313113913823,0.0004234883,0.2880585672,0.0436711352,0.0298,0.0637,0.0257,0.0339,0.0073,0.0027434842,1994-01-01T00:00:00,0.0287,0.0034,0.0115,0.0025
10071,1994-02-28T00:00:00,1994-02-01T00:00:00,0.00535714300349355,15949000.0,28.0,1,6211,446.572,446.572,NYSE,Finance,0.00325714300349355,012261,1994-02-01T00:00:00,-3.60788936550894,0.00343300447906092,-3.03593098759257,-0.571958377916365,0.0010260765,0.2990588209,0.0450411316,0.0325,0.0682,-0.045,0.0357,0.0068,0.0034199726,1994-02-01T00:00:00,-0.0255,0.028,-0.0154,0.0021
10071,1994-03-31T00:00:00,1994-03-01T00:00:00,-0.133928567171097,15949000.0,24.25,1,6211,386.76325,446.572,NYSE,Finance,-0.136628567171097,012261,1994-03-01T00:00:00,-3.55765010121397,0.00341338962200544,-2.9769977678189,-0.58065233339507,0.0008921025,0.3074838051,0.0419050878,0.035,0.0725,-0.0395,0.0375,0.00649999999999999,0.0034083163,1994-03-01T00:00:00,-0.0478,-0.0108,0.016,0.0027
10071,1994-04-29T00:00:00,1994-04-01T00:00:00,0.114432990550995,15356000.0,26.875,1,6211,412.6925,386.76325,NYSE,Finance,0.111732990550995,012261,1994-04-01T00:00:00,-3.56576002113175,0.0033547191934522,-2.95256666121547,-0.613193359916281,0.001373668,0.3036647862,0.0398456593,0.0368,0.0745,-0.015,0.0377,0.0064,0.0013586957,1994-04-01T00:00:00,0.0068,-0.0093,0.0166,0.0027
10071,1994-05-31T00:00:00,1994-05-01T00:00:00,-0.018604651093483,15356000.0,26.375,1,6211,405.0145,412.6925,NYSE,Finance,-0.021704651093483,012261,1994-05-01T00:00:00,-3.57476717818588,0.00333568549840457,-2.93025773796302,-0.644509440222861,0.0007505029,0.2974694757,0.0396410671,0.0414,0.0759,-0.0082,0.0345,0.0063,0.0006784261,1994-05-01T00:00:00,0.0058,-0.0215,0.0067,0.0031
10071,1994-06-30T00:00:00,1994-06-01T00:00:00,-0.0616113729774952,15422000.0,24.75,1,6211,381.6945,405.0145,NYSE,Finance,-0.0647113729774952,012261,1994-06-01T00:00:00,-3.54425667139442,0.00333238690884974,-2.86958849120014,-0.674668180194274,0.0007971327,0.3084170767,0.033995564,0.0414,0.0774,-0.01,0.036,0.0068,0.0033898305,1994-06-01T00:00:00,-0.0303,-0.0041,0.0167,0.0031
10071,1994-07-29T00:00:00,1994-07-01T00:00:00,0.072727270424366,15422000.0,26.375,1,6211,406.75525,381.6945,NYSE,Finance,0.069927270424366,012261,1994-07-01T00:00:00,-3.57295885365961,0.0022802187371016,-2.8727858921458,-0.700172961513813,0.0003272825,0.2969853808,0.0312112174,0.0433,0.0746,0.0363,0.0313,0.00689999999999999,0.0027027027,1994-07-01T00:00:00,0.0282,-0.0181,0.0058,0.0028
10071,1994-08-31T00:00:00,1994-08-01T00:00:00,0.0900473967194557,15422000.0,28.75,1,6211,443.3825,406.75525,NYSE,Finance,0.0863473967194557,012261,1994-08-01T00:00:00,-3.60762806200333,0.00228278692190642,-2.88270406901848,-0.724923992984854,0.0005603876,0.2856838193,0.0287065182,0.0448,0.0761,-0.0086,0.0313,0.00670000000000001,0.0040431267,1994-08-01T00:00:00,0.0401,0.0145,-0.0251,0.0037
10071,1994-09-30T00:00:00,1994-09-01T00:00:00,-0.0695652142167091,15121000.0,26.75,1,6211,404.48675,443.3825,NYSE,Finance,-0.0732652142167091,012261,1994-09-01T00:00:00,-3.57809183841213,0.00226984956094256,-2.82911550801521,-0.748976330396922,0.000801893,0.2909046586,0.0290032948,0.0462,0.08,-0.0331,0.0338,0.0064,0.0026845638,1994-09-01T00:00:00,-0.0231,0.0314,-0.0189,0.0037
10071,1994-10-31T00:00:00,1994-10-01T00:00:00,0.0392523370683193,15121000.0,27.625,1,6211,417.717625,404.48675,NYSE,Finance,0.0354523370683193,012261,1994-10-01T00:00:00,-3.59236326952984,0.00634829714224683,-2.81062711354619,-0.781736155983654,0.001158428,0.2860712737,0.0260004953,0.0495,0.0809,-0.0025,0.0314,0.0063,0.000669344,1994-10-01T00:00:00,0.0134,-0.0224,-0.0162,0.0038
10071,1994-11-30T00:00:00,1994-11-01T00:00:00,0.0271493215113878,14960000.0,28.375,1,6211,424.49,417.717625,NYSE,Finance,0.0234493215113878,012261,1994-11-01T00:00:00,-3.54574128759347,0.00631589115199116,-2.73268495647591,-0.813056331117556,0.0008363991,0.2989926143,0.022917147,0.0529,0.0808,0.0066,0.0279,0.0064,0.0013377926,1994-11-01T00:00:00,-0.0404,0.0025,-0.007,0.0037
10071,1994-12-30T00:00:00,1994-12-01T00:00:00,0.0704845786094666,14960000.0,30.375,1,6211,454.41,424.49,NYSE,Finance,0.0660845786094666,012261,1994-12-01T00:00:00,-3.55169675665691,0.00626865791789744,-2.70863826345376,-0.843058493203146,0.000704923,0.2915683,0.0165942926,0.056,0.0799,0.0161,0.0239,0.0064,0.0,1994-12-01T00:00:00,0.0086,0.0022,-0.0013,0.0044
10071,1995-01-31T00:00:00,1995-01-01T00:00:00,0.149794235825539,14960000.0,34.75,1,6211,519.86,454.41,NYSE,Finance,0.145594235825539,012261,1995-01-01T00:00:00,-3.57568439693221,0.0,-2.71160653650499,-0.864077860427221,0.0002893766,0.2908537344,0.0150933699,0.0571,0.078,0.0273,0.0209,0.00620000000000001,0.004008016,1995-01-01T00:00:00,0.018,-0.035,0.0257,0.0042
10071,1995-02-28T00:00:00,1995-02-01T00:00:00,0.0935251787304878,14960000.0,38.0,1,6211,568.48,519.86,NYSE,Finance,0.0895251787304878,012261,1995-02-01T00:00:00,-3.6111231081963,0.0,-2.7264586141607,-0.884664494035609,0.0004724141,0.2787300356,0.0145320951,0.0577,0.0758,0.0287,0.0181,0.00589999999999999,0.003992016,1995-02-01T00:00:00,0.0363,-0.0066,0.0108,0.004
10071,1995-03-31T00:00:00,1995-03-01T00:00:00,0.0263157896697521,14960000.0,39.0,1,6211,583.44,568.48,NYSE,Finance,0.0217157896697521,012261,1995-03-01T00:00:00,-3.63808557542042,0.0,-2.73324972252103,-0.904835852899388,0.0004843058,0.3138765419,0.0143885983,0.0573,0.0755,0.0091,0.0182,0.0058,0.0033134526,1995-03-01T00:00:00,0.0219,-0.0016,-0.0215,0.0046
10071,1995-04-28T00:00:00,1995-04-01T00:00:00,0.0557692311704159,14290000.0,41.0,1,6211,585.89,583.44,NYSE,Finance,0.0513692311704159,012261,1995-04-01T00:00:00,-3.6608370288137,0.00482509069455528,-2.74175581295189,-0.919081215861807,0.0002569204,0.3019947008,0.0130124069,0.0565,0.0745,0.0169,0.018,0.0057,0.0033025099,1995-04-01T00:00:00,0.0211,-0.0049,0.0171,0.0044
10071,1995-05-31T00:00:00,1995-05-01T00:00:00,-0.0304878056049347,14884000.0,39.75,1,6211,591.639,585.89,NYSE,Finance,-0.0358878056049347,012261,1995-05-01T00:00:00,-3.69171060464782,0.00479440065035064,-2.75871318088865,-0.932997423759168,0.0010114421,0.2922642542,0.010743778,0.0567,0.0677,0.079,0.011,0.0055,0.0019749835,1995-05-01T00:00:00,0.029,-0.0255,0.0229,0.0054
10071,1995-06-30T00:00:00,1995-06-01T00:00:00,0.081761009991169,14884000.0,43.0,1,6211,640.012,591.639,NYSE,Finance,0.077061009991169,012261,1995-06-01T00:00:00,-3.70798695821797,0.00477900850666124,-2.7613986964743,-0.946588261743675,0.0006967643,0.2864296179,0.0082749191,0.0547,0.067,0.0139,0.0123,0.00600000000000001,0.0019710907,1995-06-01T00:00:00,0.0272,0.0318,-0.0254,0.0047
10071,1995-07-31T00:00:00,1995-07-01T00:00:00,0.125,14884000.0,48.375,1,6211,720.0135,640.012,NYSE,Finance,0.1205,012261,1995-07-01T00:00:00,-3.73394635151204,0.0053222386421159,-2.78544545384858,-0.948500897663468,0.0007732277,0.2771603672,0.0070611198,0.0542,0.0691,-0.0168,0.0149,0.0063,0.0,1995-07-01T00:00:00,0.0372,0.0207,-0.0162,0.0045
10071,1995-08-31T00:00:00,1995-08-01T00:00:00,0.244444444775581,15351000.0,60.0,1,6211,921.06,720.0135,NYSE,Finance,0.239744444775581,012261,1995-08-01T00:00:00,-3.72832458199569,0.0053014677181471,-2.77794224514397,-0.950382336851721,0.0002067297,0.2830461347,0.0091214683,0.054,0.0674,0.0236,0.0134,0.0062,0.0026229508,1995-08-01T00:00:00,0.0055,0.0135,0.0279,0.0047
10071,1995-09-29T00:00:00,1995-09-01T00:00:00,-0.022916667163372,15351000.0,58.625,1,6211,899.952375,921.06,NYSE,Finance,-0.027216667163372,012261,1995-09-01T00:00:00,-3.76237292547756,0.00526614385297908,-2.81012505198815,-0.952247873489413,0.0003814536,0.2724949976,0.006379353,0.0528,0.0663,0.0175,0.0135,0.00609999999999999,0.0019620667,1995-09-01T00:00:00,0.0335,-0.022,-0.0004,0.0043
10071,1995-10-31T00:00:00,1995-10-01T00:00:00,-0.162899792194367,15351000.0,48.875,1,6211,750.280125,899.952375,NYSE,Finance,-0.167599792194367,012261,1995-10-01T00:00:00,-3.75216453356549,0.00521657257323316,-2.8167611210379,-0.935403412527585,0.0004878173,0.2744202453,0.0122212523,0.0528,0.0641,0.0294,0.0113,0.0063,0.0032637076,1995-10-01T00:00:00,-0.0152,-0.0378,-0.005,0.0047
10071,1995-11-30T00:00:00,1995-11-01T00:00:00,-0.0588235296308994,15517000.0,46.0,1,6211,713.782,750.280125,NYSE,Finance,-0.0630235296308994,012261,1995-11-01T00:00:00,-3.78720390184963,0.00518950110303784,-2.86875176905946,-0.918452132790169,0.0005461627,0.2571688515,0.0168709535,0.0536,0.0623,0.0249,0.0087,0.00659999999999999,-0.0006506181,1995-11-01T00:00:00,0.0396,-0.0109,0.0051,0.0042
10071,1995-12-29T00:00:00,1995-12-01T00:00:00,-0.0815217420458794,15517000.0,42.25,1,6211,655.59325,713.782,NYSE,Finance,-0.0864217420458794,012261,1995-12-01T00:00:00,-3.79933467205816,0.00516270915834882,-2.89794995926964,-0.901384712788528,0.0008205365,0.2550263829,0.0155265173,0.0514,0.0603,0.0272,0.0089,0.0067,-0.0006510417,1995-12-01T00:00:00,0.0103,0.007,0.0022,0.0049
10071,1996-01-31T00:00:00,1996-01-01T00:00:00,0.15384615957737,15517000.0,48.75,1,6211,756.45375,655.59325,NYSE,Finance,0.14954615957737,012261,1996-01-01T00:00:00,-3.82382329984469,0.00760806088725907,-2.92926073777047,-0.894562562074221,0.0013839551,0.2418771721,0.0161278629,0.05,0.0609,-0.0011,0.0109,0.00660000000000001,0.0058631922,1996-01-01T00:00:00,0.0226,-0.0273,0.0038,0.0043
10071,1996-02-29T00:00:00,1996-02-01T00:00:00,0.0246153846383095,15517000.0,49.75,1,6211,771.97075,756.45375,NYSE,Finance,0.0207153846383095,012261,1996-02-01T00:00:00,-3.82317535758585,0.0075577586190323,-2.93538820114958,-0.88778715643627,0.0012676309,0.2378947371,0.0168013686,0.0483,0.0659,-0.0483,0.0176,0.0064,0.003238342,1996-02-01T00:00:00,0.0133,0.0179,-0.0108,0.0039
10071,1996-03-29T00:00:00,1996-03-01T00:00:00,0.0502512566745281,15517000.0,52.25,1,6211,810.76325,771.97075,NYSE,Finance,0.0463512566745281,012261,1996-03-01T00:00:00,-3.82356676519113,0.00749397693465914,-2.94248890658152,-0.881077858609604,0.0017417161,0.2392996154,0.0168919131,0.0496,0.0684,-0.021,0.0188,0.0068,0.0051646223,1996-03-01T00:00:00,0.0073,0.0149,0.0035,0.0039
10071,1996-04-30T00:00:00,1996-04-01T00:00:00,0.03971291705966,15533000.0,54.125,1,6211,840.723625,810.76325,NYSE,Finance,0.03511291705966,012261,1996-04-01T00:00:00,-3.83292498203505,0.00398382938625286,-2.94734764904727,-0.885577332987778,0.0009818376,0.2400758062,0.0211219538,0.0495,0.0706,-0.0165,0.0211,0.0069,0.0038535645,1996-04-01T00:00:00,0.0206,0.0523,-0.0402,0.0046
10071,1996-05-31T00:00:00,1996-05-01T00:00:00,0.0669745951890945,16129000.0,57.75,1,6211,931.44975,840.723625,NYSE,Finance,0.0627745951890945,012261,1996-05-01T00:00:00,-3.85154608630755,0.00397505545089283,-2.96153186649221,-0.890014219815348,0.0011252912,0.2369235155,0.0264191545,0.0502,0.0717,-0.0054,0.0215,0.0068,0.0019193858,1996-05-01T00:00:00,0.0236,0.0317,-0.0083,0.0042
10071,1996-06-28T00:00:00,1996-06-01T00:00:00,-0.0216450225561857,16129000.0,56.5,1,6211,911.2885,931.44975,NYSE,Finance,-0.0256450225561857,012261,1996-06-01T00:00:00,-3.84984792844113,0.00395231071491642,-2.95544424797182,-0.894403680469313,0.0003948038,0.2364437252,0.0272161737,0.0509,0.0703,0.0203,0.0194,0.0069,0.0006385696,1996-06-01T00:00:00,-0.0114,-0.0401,0.0235,0.004
10071,1996-07-31T00:00:00,1996-07-01T00:00:00,-0.168141588568687,16129000.0,46.75,1,6211,754.03075,911.2885,NYSE,Finance,-0.172641588568687,012261,1996-07-01T00:00:00,-3.79393270130785,0.00908770634632061,-2.89826374449532,-0.895668956812532,0.0023551484,0.2418198938,0.0311368642,0.0515,0.0707,0.0018,0.0192,0.00700000000000001,0.0019144863,1996-07-01T00:00:00,-0.0597,-0.0431,0.0514,0.0045
10071,1996-08-30T00:00:00,1996-08-01T00:00:00,0.0695187151432037,16043000.0,50.0,1,6211,802.15,754.03075,NYSE,Finance,0.0654187151432037,012261,1996-08-01T00:00:00,-3.8035591336593,0.00901274373247007,-2.90665321866266,-0.896905914996635,0.0011215207,0.2380611179,0.0308861056,0.0505,0.0726,-0.0139,0.0221,0.0072,0.001910828,1996-08-01T00:00:00,0.0277,0.0244,-0.0074,0.0041
10071,1996-09-30T00:00:00,1996-09-01T00:00:00,0.157499998807907,16043000.0,57.875,1,6211,928.488625,802.15,NYSE,Finance,0.153099998807907,012261,1996-09-01T00:00:00,-3.84738991717149,0.00892541981098161,-2.94926648925279,-0.898123427918706,0.000686243,0.2272973181,0.0295807368,0.0509,0.0704,0.029,0.0195,0.0069,0.0031786395,1996-09-01T00:00:00,0.0501,-0.0098,-0.0272,0.0044
10071,1996-10-31T00:00:00,1996-10-01T00:00:00,-0.0151187907904387,16043000.0,56.75,1,6211,910.44025,928.488625,NYSE,Finance,-0.0193187907904387,012261,1996-10-01T00:00:00,-3.86785979563765,0.00532540204298471,-2.95009819117613,-0.917761604461519,0.000606645,0.2217476558,0.0256558088,0.0499,0.0671,0.0404,0.0172,0.0068,0.0031685678,1996-10-01T00:00:00,0.0086,-0.0444,0.0494,0.0042
10071,1996-11-29T00:00:00,1996-11-01T00:00:00,0.0594713650643826,15956000.0,60.125,1,6211,959.3545,910.44025,NYSE,Finance,0.0553713650643826,012261,1996-11-01T00:00:00,-3.93336482094694,0.00530393964037357,-2.99655160993739,-0.93681321100955,0.0007037354,0.2050079191,0.0220673413,0.0503,0.0643,0.0351,0.014,0.0069,0.0018951358,1996-11-01T00:00:00,0.0625,-0.0402,0.0139,0.0041
10071,1996-12-31T00:00:00,1996-12-01T00:00:00,0.205821201205254,15956000.0,72.5,1,6211,1156.81,959.3545,NYSE,Finance,0.201221201205254,012261,1996-12-01T00:00:00,-3.9063555899261,0.00526924438443999,-2.95103519300464,-0.955320396921459,0.0017090846,0.2073427297,0.0241256867,0.0491,0.0673,-0.0256,0.0182,0.0069,0.0,1996-12-01T00:00:00,-0.017,0.0316,0.0131,0.0046
10071,1997-01-31T00:00:00,1997-01-01T00:00:00,0.100068964064121,23934000.0,53.0,1,6211,1268.502,1156.81,NYSE,Finance,0.0955689640641212,012261,1997-01-01T00:00:00,-3.96229519989674,0.00357103755223376,-2.99763445807408,-0.964660741822652,0.0013600822,0.1962401029,0.0244069327,0.0503,0.0689,-0.0079,0.0186,0.0067,0.0031525851,1997-01-01T00:00:00,0.0499,-0.0195,-0.0142,0.0045
10071,1997-02-28T00:00:00,1997-02-01T00:00:00,0.0966981127858162,23934000.0,58.125,1,6211,1391.16375,1268.502,NYSE,Finance,0.0927981127858162,012261,1997-02-01T00:00:00,-3.96464025290087,0.00356499476305983,-2.99079518790412,-0.973845064996754,0.0014747914,0.1943954108,0.0229109266,0.0501,0.0694,0.0005,0.0193,0.0063,0.0031426776,1997-02-01T00:00:00,-0.0049,-0.0322,0.0567,0.0039
10071,1997-03-31T00:00:00,1997-03-01T00:00:00,-0.268817216157913,23934000.0,42.5,1,6211,1017.195,1391.16375,NYSE,Finance,-0.273117216157913,012261,1997-03-01T00:00:00,-3.91754594224528,0.00354569018418704,-2.93466023555848,-0.982885706686801,0.0020014615,0.2147802023,0.0211485434,0.0514,0.0723,-0.0252,0.0209,0.0063,0.0025062657,1997-03-01T00:00:00,-0.0503,-0.0036,0.0339,0.0043
